,ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
6074,6074,retained,51.0,41.0,192.483036,675,0.0,107.5,3930.0497,974.2904405,26,23,Android
6075,6075,churned,159.0,158.0,234.9251337,1193,52.0,0.0,2974.100705,638.8541055,17,12,iPhone
6076,6076,retained,143.0,115.0,144.8190172,3097,79.0,0.0,7934.753009,4907.0501746,21,21,Android
6077,6077,churned,8.0,8.0,46.45329976,2428,163.0,0.0,7607.203448,4668.109758,4,2,Android
6078,6078,retained,1.0,1.0,20.54665985,2105,91.0,95.0,3004.070515,1372.837817,8,2,iPhone
6079,6079,retained,29.0,24.0,114.7300283,3387,0.0,0.0,1706.938135,928.7704545,20,12,iPhone
6080,6080,retained,45.0,37.0,239.0272561,3358,7.0,3.0,3881.077337,1383.864132,7,1,Android
6081,6081,retained,144.0,118.0,220.9003643,2062,136.0,0.0,1734.554722,636.1253488,30,21,iPhone
6082,6082,retained,11.0,11.0,123.9343845,2300,81.0,0.0,9923.95054075,4907.0501746,13,13,iPhone
6083,6083,retained,72.0,58.0,100.9602605,2431,96.0,19.0,3775.045815,104.8757759,11,10,iPhone
6084,6084,churned,18.0,18.0,66.57397011,2144,112.0,0.0,4864.706705,1967.06014,14,11,iPhone
6085,6085,retained,17.0,17.0,112.3858344,371,19.0,0.0,7845.701813,4907.0501746,25,22,Android
6086,6086,retained,92.0,75.0,98.93259749,1778,201.0,23.0,1578.111296,268.6148638,19,18,iPhone
6087,6087,retained,109.0,87.0,110.6427371,3155,17.0,15.0,9923.95054075,4907.0501746,28,18,Android
6088,6088,churned,15.0,15.0,199.1895549,841,0.0,0.0,2582.381524,1304.732414,23,14,iPhone
6089,6089,retained,61.0,49.0,88.2151728,957,430.0,0.0,2660.748244,1899.565075,23,18,iPhone
6090,6090,retained,53.0,44.0,62.45923488,130,116.0,53.0,2654.155458,747.8704192,27,18,Android
6091,6091,churned,51.0,44.0,116.2889203,353,55.0,34.0,1606.89068,967.1254486,14,10,Android
6092,6092,retained,55.0,50.0,244.7498472,3486,132.0,0.0,2491.831471,762.9599364,16,15,Android
6093,6093,retained,65.0,61.0,117.8250671,3294,85.0,0.0,1625.417435,547.672611,27,26,Android
6094,6094,retained,193.0,155.0,276.7592525,186,0.0,0.0,9923.95054075,3475.923559,5,3,iPhone
6095,6095,retained,103.0,95.0,183.6132627,1552,0.0,27.0,1941.760464,1026.202617,4,4,Android
6096,6096,retained,123.0,108.0,232.1262386,789,0.0,0.0,2306.765748,1372.671134,27,19,iPhone
6097,6097,retained,87.0,71.0,190.6729303,1183,0.0,0.0,4931.607339,2694.287768,18,11,Android
6098,6098,retained,15.0,12.0,75.70297629,1498,13.0,13.0,4292.363485,2895.340841,28,22,Android
6099,6099,retained,8.0,8.0,127.691672,354,0.0,36.0,2414.154255,1844.141581,18,18,iPhone
6100,6100,churned,58.0,52.0,77.94332487,3345,118.0,9.0,4827.5342,1993.392043,14,12,iPhone
6101,6101,retained,28.0,25.0,227.141362,1700,0.0,32.0,2528.844031,1000.221738,0,0,iPhone
6102,6102,retained,128.0,103.0,143.5150149,1568,193.0,87.0,487.8662949,319.3959768,21,15,Android
6103,6103,retained,20.0,16.0,247.7643495,2985,0.0,64.0,5512.997394,2596.472972,14,6,Android
6104,6104,retained,172.0,157.0,190.1818917,3034,0.0,31.0,3344.260868,1055.855125,1,0,iPhone
6105,6105,retained,8.0,8.0,114.6890905,1283,211.0,2.0,9923.95054075,3956.978138,4,0,iPhone
6106,6106,retained,34.0,29.0,307.3639514,3212,0.0,16.0,2171.870099,1128.594233,11,6,iPhone
6107,6107,retained,104.0,84.0,286.902318,2063,0.0,0.0,4114.842389,3165.999152,31,29,iPhone
6108,6108,retained,106.0,85.0,228.6380823,2142,41.0,0.0,4001.665586,2999.214399,21,18,iPhone
6109,6109,retained,3.0,3.0,3.585087696,1384,45.0,0.0,2676.462045,691.3732943,15,7,iPhone
6110,6110,retained,152.0,122.0,191.7309829,2082,111.0,18.0,4037.570834,3139.271684,5,0,iPhone
6111,6111,retained,165.0,137.0,316.5198349,560,119.0,64.0,2961.939504,2346.386333,10,3,iPhone
6112,6112,churned,54.0,45.0,332.6058976,2434,0.0,0.0,7193.611559,3363.272201,7,6,Android
6114,6114,retained,115.0,109.0,144.9930854,2474,430.0,0.0,3990.880506,798.6904234,19,17,iPhone
6115,6115,retained,151.0,121.0,232.5730616,295,232.0,36.0,6061.252863,3221.813238,21,15,Android
6116,6116,churned,152.0,122.0,367.4928337,3336,360.0,10.0,2098.098998,1033.990083,8,6,iPhone
6118,6118,retained,13.0,13.0,56.08581531,984,13.0,0.0,5487.478996,601.9771064,5,4,iPhone
6119,6119,retained,134.0,134.0,162.6859744,1546,192.0,10.0,4872.915833,3801.450704,27,26,Android
6120,6120,retained,71.0,61.0,102.8782373,3007,32.0,0.0,4246.817074,1255.527845,20,13,iPhone
6121,6121,retained,113.0,92.0,212.5091231,1461,0.0,25.0,1153.011036,802.102086,23,21,iPhone
6122,6122,retained,165.0,132.0,410.1183963,174,0.0,9.0,4104.090223,3185.888758,4,0,iPhone
6123,6123,retained,124.0,99.0,127.2473657,2585,71.0,43.0,4805.47155,2883.352793,14,7,Android
6124,6124,retained,54.0,46.0,216.1443138,2096,121.0,20.0,2727.922591,2187.583026,19,11,Android
6125,6125,retained,43.0,34.0,108.4905195,2715,94.0,107.5,669.3512435,492.0235794,12,10,iPhone
6126,6126,retained,181.0,148.0,236.7009921,2355,26.0,0.0,5955.341889,1845.202205,10,4,Android
6127,6127,churned,61.0,52.0,76.83886139,1147,224.0,11.0,2476.776277,1592.284103,8,8,Android
6128,6128,churned,116.0,95.0,208.2288523,3260,121.0,0.0,2876.969945,981.814099,11,5,iPhone
6129,6129,retained,10.0,10.0,189.4465095,1614,36.0,0.0,990.2573931,288.9182717,10,6,iPhone
6130,6130,retained,121.0,101.0,199.0579367,1238,4.0,73.0,4034.857982,2646.435733,25,20,iPhone
6131,6131,churned,104.0,84.0,109.0274927,723,92.0,0.0,5482.615793,714.3820911,5,3,Android
6132,6132,churned,189.0,152.0,299.2656208,173,15.0,0.0,3869.914246,2342.859299,19,14,iPhone
6133,6133,retained,3.0,3.0,28.58169521,1680,0.0,0.0,1667.699525,1133.210356,26,22,iPhone
6134,6134,retained,97.0,78.0,180.7419627,2186,142.0,100.0,7673.891975,3498.427583,9,2,iPhone
6136,6136,retained,243.0,202.5,428.952494,2874,16.0,71.0,9350.146258,2613.798127,21,19,iPhone
6137,6137,churned,19.0,18.0,41.84523106,1087,0.0,28.0,1585.084568,566.2993421,5,5,iPhone
6138,6138,churned,237.0,191.0,398.4532833,2888,132.0,0.0,2946.516657,1939.876263,31,23,Android
6139,6139,retained,72.0,58.0,144.4630689,2006,0.0,33.0,8145.531199,4907.0501746,17,13,Android
6140,6140,retained,44.0,44.0,115.7540035,1885,309.0,0.0,3837.63681,2726.923464,31,28,iPhone
6141,6141,retained,71.0,57.0,128.3081195,2576,360.0,0.0,3328.035629,1222.230218,7,2,iPhone
6142,6142,retained,73.0,61.0,213.5557175,217,213.0,27.0,1611.777259,385.9934781,9,8,iPhone
6143,6143,churned,2.0,2.0,11.83470463,1331,80.0,13.0,4969.403372,1809.08412,4,1,Android
6144,6144,retained,108.0,108.0,167.2423114,337,43.0,0.0,1682.57191,859.8688591,26,18,iPhone
6145,6145,retained,147.0,118.0,269.7539724,705,30.0,0.0,2680.576006,1414.446798,20,19,Android
6146,6146,retained,5.0,4.0,97.09435633,1026,174.0,0.0,5069.096558,3228.670532,17,16,Android
6147,6147,retained,208.0,168.0,498.16452556,837,91.0,43.0,4471.562592,3203.055284,10,7,Android
6148,6148,retained,6.0,5.0,240.9686194,3040,148.0,94.0,1736.522905,875.420588,22,17,Android
6149,6149,retained,145.0,116.0,267.1002,68,148.0,2.0,7808.945485,2138.577453,27,20,iPhone
6151,6151,retained,85.0,72.0,93.46737935,1155,0.0,30.0,2579.296611,1809.421598,2,2,Android
6152,6152,retained,122.0,122.0,152.4205423,500,0.0,64.0,6986.316186,2129.582583,4,4,iPhone
6153,6153,retained,5.0,4.0,41.13262053,1997,0.0,0.0,9180.355819,2948.618193,29,27,iPhone
6154,6154,churned,98.0,79.0,243.7892178,2766,215.0,0.0,9923.95054075,3076.709761,21,14,Android
6155,6155,retained,106.0,106.0,131.6248659,2835,161.0,98.0,4525.848912,1876.750545,19,18,iPhone
6156,6156,retained,25.0,20.0,30.23912113,193,52.0,37.0,5388.947323,4292.780054,2,0,iPhone
6157,6157,retained,25.0,20.0,174.1404674,398,103.0,0.0,4235.028262,2930.728331,29,26,Android
6158,6158,retained,79.0,66.0,350.8968767,2981,0.0,1.0,4015.991775,1668.859205,3,0,iPhone
6159,6159,churned,2.0,2.0,66.38772874,1555,91.0,0.0,2169.859196,1130.325835,0,0,Android
6160,6160,retained,11.0,9.0,83.53848894,199,0.0,0.0,1596.686466,978.3062428,31,26,iPhone
6161,6161,churned,6.0,5.0,28.63393938,3192,181.0,0.0,9923.95054075,883.4935874,15,10,iPhone
6162,6162,churned,14.0,11.0,367.8204419,807,52.0,24.0,6143.052305,2051.357165,4,4,iPhone
6163,6163,retained,41.0,38.0,92.29156695,1975,0.0,10.0,2599.813701,555.9998225,11,11,iPhone
6164,6164,retained,112.0,112.0,461.9318999,1689,44.0,0.0,9700.165277,4907.0501746,18,18,iPhone
6165,6165,retained,37.0,30.0,40.74557934,3479,6.0,0.0,4839.92784,2257.932231,26,25,Android
6166,6166,retained,146.0,125.0,482.7883144,388,113.0,4.0,4759.32458,864.8442396,17,10,Android
6167,6167,retained,16.0,15.0,105.2421193,835,0.0,0.0,5911.414317,449.837706,19,11,iPhone
6168,6168,retained,50.0,49.0,107.2382575,2703,1.0,0.0,4067.651108,1607.868632,23,17,iPhone
6169,6169,retained,52.0,42.0,105.3608941,2269,430.0,0.0,2762.925463,1482.99953,7,7,iPhone
6170,6170,retained,5.0,5.0,152.3869094,764,430.0,88.0,1451.791678,422.8356551,8,5,iPhone
6171,6171,churned,107.0,86.0,494.348568,194,198.0,1.0,4103.435517,1776.435124,3,2,iPhone
6172,6172,retained,82.0,67.0,123.3033856,3023,152.0,0.0,4597.714347,2328.744161,25,25,iPhone
6173,6173,retained,39.0,31.0,135.410391,524,0.0,14.0,5921.752204,2125.572741,6,6,iPhone
6174,6174,retained,93.0,75.0,115.6894475,463,66.0,0.0,4465.463919,3267.92631,29,27,iPhone
6175,6175,retained,39.0,37.0,128.4871568,1033,0.0,64.0,3750.665668,1876.274027,29,26,iPhone
6176,6176,retained,125.0,102.0,498.16452556,2396,92.0,35.0,7730.115672,2164.061227,18,12,Android
6177,6177,retained,2.0,2.0,130.5706439,2815,301.0,24.0,9737.748957,4907.0501746,4,4,Android
6178,6178,retained,35.0,31.0,204.2562592,1959,24.0,32.0,2171.161016,270.9510693,21,14,Android
6179,6179,retained,17.0,14.0,36.90553152,246,48.0,10.0,798.3881326,390.1960511,13,13,Android
6180,6180,retained,13.0,12.0,66.79238068,1834,0.0,0.0,3796.992428,1115.586911,25,18,iPhone
6181,6181,retained,16.0,13.0,97.10688589,3075,14.0,44.0,2907.58127,2177.722542,20,20,iPhone
6182,6182,churned,19.0,19.0,47.62633824,795,383.0,13.0,3920.152195,2510.03892,21,20,Android
6183,6183,retained,65.0,61.0,87.62152127,1066,24.0,0.0,1514.549745,750.404822,27,24,iPhone
6184,6184,retained,41.0,37.0,156.6655485,1441,0.0,0.0,1782.601613,427.5285295,21,14,iPhone
6185,6185,retained,29.0,24.0,100.8605284,278,281.0,0.0,3240.307269,572.4655525,15,15,iPhone
6186,6186,churned,236.0,190.0,283.8664455,497,50.0,34.0,3411.121334,997.5000285,12,8,Android
6187,6187,retained,18.0,15.0,52.21292197,2864,0.0,53.0,4920.818891,2607.371268,28,21,iPhone
6188,6188,retained,80.0,67.0,99.37341258,32,25.0,90.0,5576.514871,4405.47342,5,1,iPhone
6189,6189,retained,37.0,29.0,95.44933331,1528,93.0,0.0,1421.826692,1048.462272,8,8,iPhone
6190,6190,retained,6.0,6.0,13.75272251,51,407.0,0.0,4931.200115,1017.667778,21,20,iPhone
6191,6191,retained,17.0,17.0,29.52610093,2192,0.0,0.0,1582.949717,1214.072485,26,18,iPhone
6192,6192,churned,228.0,186.0,498.16452556,360,97.0,74.0,5863.155449,1194.355609,20,12,iPhone
6193,6193,retained,10.0,8.0,37.55921021,494,327.0,0.0,5142.956158,3449.991122,17,17,iPhone
6194,6194,retained,30.0,27.0,41.10661211,1607,76.0,0.0,1813.21718,1500.647421,27,18,Android
6195,6195,churned,121.0,97.0,298.7856676,557,401.0,0.0,5119.574728,3909.022723,6,3,iPhone
6196,6196,retained,1.0,1.0,38.42088937,3405,26.0,99.0,2775.83633,2139.317198,3,2,Android
6197,6197,retained,133.0,130.0,216.4400247,323,207.0,54.0,4053.042033,1478.731065,28,27,Android
6198,6198,retained,132.0,105.0,153.4405192,925,337.0,0.0,4095.672518,528.8894102,13,7,iPhone
6199,6199,retained,50.0,50.0,141.9883998,275,329.0,48.0,2549.461994,681.0544092,23,21,Android
6200,6200,churned,34.0,28.0,437.9998902,1603,201.0,107.5,2104.831556,1367.682448,9,3,iPhone
6201,6201,churned,42.0,34.0,178.8348645,928,0.0,54.0,7905.830451,890.9669659,21,13,iPhone
6202,6202,retained,120.0,97.0,275.9114916,560,97.0,1.0,1060.973518,611.7969871,6,2,iPhone
6203,6203,retained,6.0,5.0,135.3291834,268,15.0,0.0,4360.398414,2616.704851,21,17,iPhone
6204,6204,retained,12.0,10.0,145.3303144,906,430.0,32.0,5503.350418,3607.14107,6,4,iPhone
6205,6205,retained,172.0,138.0,181.3758453,2122,0.0,10.0,3157.47941,525.567911,29,26,Android
6206,6206,retained,30.0,24.0,100.4457357,2256,196.0,78.0,6144.846933,1987.898386,5,5,Android
6207,6207,retained,24.0,20.0,157.0264564,2221,373.0,0.0,7012.671263,1521.671096,0,0,Android
6208,6208,retained,1.0,1.0,3.392876302,3147,115.0,58.0,2761.456027,2195.448514,31,23,iPhone
6209,6209,retained,158.0,127.0,170.8536653,3238,242.0,99.0,3911.453353,946.192566,25,17,iPhone
6210,6210,retained,94.0,76.0,101.9190224,39,63.0,11.0,4198.314455,2769.28366,30,23,iPhone
6211,6211,retained,51.0,41.0,143.2031158,636,17.0,33.0,4611.340693,2342.088779,19,14,iPhone
6213,6213,retained,198.0,160.0,212.0706396,2147,332.0,0.0,4139.886593,2485.657565,11,9,iPhone
6214,6214,retained,18.0,18.0,150.7509134,1912,208.0,33.0,7417.7792,4831.218869,2,2,iPhone
6215,6215,retained,7.0,6.0,11.80012371,2471,37.0,0.0,3016.739273,1680.475272,22,13,Android
6216,6216,churned,187.0,154.0,498.16452556,2268,0.0,15.0,9923.95054075,3128.848863,1,0,iPhone
6217,6217,churned,196.0,161.0,367.255232,1798,430.0,21.0,8415.45871,1957.185003,3,3,iPhone
6219,6219,retained,220.0,182.0,228.0573052,3120,343.0,13.0,3910.350363,2448.56813,26,17,Android
6220,6220,retained,88.0,77.0,248.2692743,1775,19.0,13.0,7439.544613,4284.455396,17,15,iPhone
6221,6221,retained,129.0,115.0,150.66248,2800,218.0,81.0,5933.758293,3589.67511,31,27,iPhone
6222,6222,retained,99.0,80.0,339.4194896,2178,92.0,12.0,1791.9044,1241.593549,6,6,iPhone
6223,6223,retained,243.0,197.0,248.6683484,2127,0.0,0.0,5663.742753,3353.772319,17,14,iPhone
6224,6224,retained,170.0,157.0,227.3111579,1891,239.0,73.0,1385.719604,711.1640027,25,16,iPhone
6226,6226,retained,67.0,56.0,170.077813,1861,4.0,15.0,4142.109177,1127.629046,19,13,iPhone
6227,6227,churned,63.0,52.0,88.77826605,1026,188.0,23.0,2340.050782,1051.407716,14,8,iPhone
6228,6228,retained,130.0,106.0,148.8461997,3295,424.0,0.0,6391.002084,4278.475827,20,12,iPhone
6229,6229,churned,3.0,3.0,63.52560423,485,430.0,39.0,1593.5893,1036.641804,9,9,Android
6230,6230,retained,22.0,18.0,128.3868758,2819,31.0,40.0,706.7960703,563.2833345,17,17,iPhone
6231,6231,churned,64.0,59.0,65.90540113,846,7.0,0.0,940.6715909,520.0586353,26,26,iPhone
6232,6232,retained,31.0,26.0,303.4269435,1082,230.0,107.5,7595.552342,2920.364542,14,8,iPhone
6234,6234,churned,8.0,7.0,41.94911879,355,110.0,0.0,2490.491419,863.3544162,18,14,Android
6235,6235,retained,29.0,29.0,138.7536322,354,43.0,51.0,3212.783982,789.5456698,9,4,iPhone
6236,6236,retained,17.0,14.0,61.94507899,1823,216.0,36.0,2975.827937,1877.277126,25,18,Android
6237,6237,retained,49.0,40.0,104.6781622,2460,0.0,14.0,1788.699628,799.3894491,28,24,iPhone
6238,6238,retained,81.0,65.0,172.9819107,1550,0.0,0.0,1253.969926,490.9610467,20,20,iPhone
6239,6239,retained,243.0,202.5,355.8501079,2260,111.0,0.0,5634.078538,1675.696401,8,8,iPhone
6240,6240,retained,33.0,26.0,66.96966303,1268,150.0,35.0,6887.621756,4907.0501746,17,11,iPhone
6241,6241,retained,108.0,87.0,216.4255274,465,187.0,67.0,2177.847904,1383.073507,8,5,iPhone
6242,6242,retained,83.0,67.0,207.1166524,2442,355.0,6.0,2544.576184,806.1803186,21,14,iPhone
6243,6243,retained,67.0,54.0,97.64497072,3397,211.0,0.0,8904.33133,4504.67614,28,25,Android
6244,6244,retained,15.0,15.0,50.73822946,1691,128.0,21.0,872.7195514,212.7479964,20,11,iPhone
6245,6245,retained,96.0,77.0,117.9643284,93,72.0,37.0,1610.826763,941.3632646,23,21,Android
6246,6246,retained,80.0,74.0,158.7380744,2375,190.0,0.0,4796.268959,1053.829593,19,17,iPhone
6247,6247,retained,137.0,110.0,402.5307574,612,265.0,0.0,1403.526987,324.8930982,27,18,iPhone
6248,6248,retained,33.0,26.0,105.8030288,2530,73.0,72.0,6305.648391,1559.236806,11,11,Android
6250,6250,churned,38.0,30.0,107.4454298,652,430.0,0.0,9107.860544,2386.367268,3,3,Android
6251,6251,retained,177.0,142.0,232.7378242,2569,109.0,0.0,2646.238691,1643.541376,21,21,iPhone
6252,6252,retained,207.0,171.0,227.0369808,1818,0.0,0.0,1910.835731,1258.169219,28,19,iPhone
6253,6253,retained,219.0,179.0,300.7659813,992,430.0,15.0,6284.711966,4457.333767,28,18,iPhone
6254,6254,churned,33.0,28.0,104.5955227,2143,61.0,3.0,4025.633095,1159.315125,0,0,iPhone
6255,6255,retained,100.0,80.0,146.7436255,107,83.0,0.0,3756.495105,1004.552969,2,2,iPhone
6256,6256,retained,74.0,64.0,122.403587,2688,140.0,2.0,2339.506902,1016.494289,21,13,iPhone
6257,6257,retained,0.0,0.0,16.80893718,3458,36.0,82.0,9923.95054075,4907.0501746,1,1,Android
6258,6258,retained,190.0,152.0,258.6301166,983,412.0,94.0,5431.261525,4343.973714,17,11,iPhone
6259,6259,retained,88.0,70.0,169.1306895,2624,430.0,0.0,3998.644253,2330.647134,2,2,iPhone
6260,6260,churned,243.0,202.5,347.9040546,879,176.0,107.5,7956.016329,1965.086892,0,0,iPhone
6261,6261,retained,18.0,18.0,146.3031247,1897,54.0,7.0,2823.579169,2219.245276,22,16,iPhone
6262,6262,churned,243.0,202.5,498.16452556,983,306.0,3.0,4543.82344,1512.067534,8,8,iPhone
6263,6263,retained,62.0,49.0,75.58982885,2421,50.0,0.0,3488.374249,2246.897602,5,0,Android
6264,6264,retained,38.0,33.0,279.4389681,368,0.0,14.0,6611.578318,4871.445831,28,21,Android
6265,6265,retained,143.0,143.0,171.3576047,1439,148.0,22.0,2156.490711,1780.343833,1,1,Android
6266,6266,retained,48.0,42.0,127.2242836,380,154.0,107.5,925.6146537,124.9848249,20,20,iPhone
6267,6267,churned,132.0,122.0,144.4854183,2205,16.0,52.0,1768.067115,1181.30481,3,3,iPhone
6268,6268,retained,45.0,38.0,47.52200078,2327,0.0,34.0,1796.680435,846.5646397,12,7,iPhone
6269,6269,retained,124.0,100.0,298.0742046,698,37.0,51.0,8685.643516,801.4623461,17,17,iPhone
6270,6270,retained,29.0,25.0,74.03964446,1473,34.0,0.0,1497.407477,1138.678295,20,12,iPhone
6271,6271,retained,56.0,45.0,146.8014127,2126,2.0,0.0,6574.079484,2013.835586,7,3,iPhone
6272,6272,retained,28.0,28.0,199.9532311,1817,78.0,0.0,5079.831512,3590.909477,5,5,iPhone
6273,6273,retained,52.0,42.0,278.2134723,1498,91.0,107.5,9166.551677,4517.484421,3,0,iPhone
6274,6274,retained,82.0,66.0,186.7492711,1297,98.0,18.0,2595.148977,1325.845607,9,8,iPhone
6275,6275,retained,70.0,57.0,498.16452556,957,67.0,0.0,3418.036172,2650.354009,25,23,iPhone
6276,6276,retained,193.0,157.0,277.3579127,983,159.0,107.5,1907.291992,1205.011362,30,29,iPhone
6277,6277,retained,0.0,0.0,98.56484087,3292,88.0,0.0,6992.468637,3378.883735,11,11,Android
6278,6278,retained,15.0,12.0,79.77884641,2146,12.0,20.0,4150.754806,3189.37052,15,15,iPhone
6279,6279,retained,237.0,190.0,351.5222003,2258,193.0,4.0,2977.662789,748.2057719,11,5,Android
6280,6280,retained,49.0,42.0,82.80547011,1044,69.0,34.0,6821.865416,3383.777533,15,10,iPhone
6281,6281,retained,65.0,53.0,103.4283408,2993,87.0,0.0,1927.897409,446.4418314,9,8,iPhone
6282,6282,churned,184.0,149.0,498.16452556,1924,41.0,37.0,1338.015763,855.2574492,9,9,iPhone
6283,6283,retained,23.0,19.0,70.0963383,2415,400.0,0.0,1419.243579,938.257036,14,10,iPhone
6284,6284,retained,58.0,47.0,498.16452556,2711,0.0,0.0,5360.690035,1549.932528,6,3,iPhone
6285,6285,retained,99.0,81.0,300.2888245,2065,97.0,13.0,1284.347077,393.3984702,30,27,iPhone
6286,6286,retained,14.0,14.0,192.403164,909,1.0,14.0,4471.913039,594.493294,10,5,iPhone
6287,6287,retained,84.0,70.0,97.40478168,682,0.0,0.0,6460.943357,4704.366566,17,15,iPhone
6288,6288,retained,22.0,22.0,127.4076605,62,0.0,107.5,3186.468294,2654.549494,0,0,iPhone
6289,6289,retained,75.0,60.0,293.1708437,1750,139.0,67.0,745.706548,357.5941123,10,10,iPhone
6290,6290,retained,62.0,50.0,407.8446181,3255,159.0,74.0,1763.195163,446.1076427,13,7,iPhone
6291,6291,retained,27.0,27.0,66.09178447,77,89.0,0.0,6619.07651,3134.444299,30,26,Android
6292,6292,retained,48.0,48.0,241.0139284,2264,235.0,0.0,1422.993619,244.4016089,26,17,iPhone
6293,6293,retained,72.0,64.0,195.4906354,3124,29.0,31.0,1988.201184,1198.730374,17,16,Android
6294,6294,retained,38.0,31.0,166.0852498,222,240.0,28.0,3002.530796,1126.324064,9,6,iPhone
6295,6295,retained,35.0,30.0,55.09633718,1846,65.0,0.0,5297.75725,1448.096839,24,14,iPhone
6296,6296,retained,34.0,28.0,285.4482785,1583,0.0,12.0,2042.694497,759.4532052,5,3,iPhone
6297,6297,retained,27.0,22.0,136.59859,3329,88.0,13.0,2344.943387,1817.930541,30,28,iPhone
6298,6298,retained,35.0,31.0,44.69140168,1938,0.0,107.5,3551.681539,591.0121313,24,14,Android
6299,6299,churned,161.0,138.0,357.5561427,822,83.0,0.0,4265.592461,2460.967315,4,3,iPhone
6300,6300,churned,10.0,10.0,113.513502,1101,140.0,74.0,3112.279499,1833.521196,29,20,Android
6301,6301,churned,17.0,16.0,88.93260989,737,0.0,11.0,9923.95054075,4659.938621,7,1,iPhone
6302,6302,retained,50.0,40.0,104.2398792,2476,74.0,0.0,8562.411356,386.5282581,2,2,Android
6303,6303,retained,13.0,10.0,357.7610208,1613,88.0,18.0,5210.398365,3004.365851,13,9,iPhone
6304,6304,churned,243.0,202.5,498.16452556,1365,430.0,0.0,1453.893602,380.9387583,5,5,Android
6305,6305,retained,74.0,73.0,199.8849115,2357,0.0,107.5,8952.06235,4891.811931,3,0,Android
6306,6306,retained,4.0,3.0,137.2385732,2777,24.0,0.0,653.0753532,538.9227752,23,14,Android
6307,6307,retained,50.0,40.0,98.93387366,2928,0.0,0.0,1430.358446,440.0644016,28,25,iPhone
6308,6308,retained,8.0,8.0,197.6946625,3292,81.0,107.5,6085.45054,3681.644214,26,26,Android
